GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US25,null,Massachusetts,44-45,null,Retail trade,2017,15804,23928,110194522,10911481,2644279,364204,10% to less than 20%,20% to less than 30%,20% to less than 30%
0400000US25,null,Massachusetts,441,null,Motor vehicle and parts dealers,2017,1534,2147,24651261,1894148,440464,37828,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,442,null,Furniture and home furnishings stores,2017,747,1125,2893929,352549,82327,11099,10% to less than 20%,20% to less than 30%,40% to less than 50%
0400000US25,null,Massachusetts,443,null,Electronics and appliance stores,2017,424,621,2197894,276867,62960,7789,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,444,null,Building material and garden equipment and supplies dealers,2017,1173,1628,7939473,1030382,242336,27403,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,445,null,Food and beverage stores,2017,4185,5048,21506093,2444893,608136,98789,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US25,null,Massachusetts,446,null,Health and personal care stores,2017,605,1927,8736600,856363,218445,28246,Less than 10%,40% to less than 50%,10% to less than 20%
0400000US25,null,Massachusetts,447,null,Gasoline stations,2017,1275,2058,7665405,322115,76723,13079,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,448,null,Clothing and clothing accessories stores,2017,1495,3378,6795765,890214,210781,46773,20% to less than 30%,30% to less than 40%,40% to less than 50%
0400000US25,null,Massachusetts,451,null,"Sporting goods, hobby, musical instrument, and book stores",2017,747,1129,1842280,253207,59679,14123,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,452,null,General merchandise stores,2017,193,735,9360168,1029497,255944,42020,Less than 10%,20% to less than 30%,40% to less than 50%
0400000US25,null,Massachusetts,453,null,Miscellaneous store retailers,2017,1868,2404,2322760,392102,90116,17344,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,454,null,Nonstore retailers,2017,1633,1728,14282894,1169144,296368,19711,10% to less than 20%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,4411,null,Automobile dealers,2017,912,1031,22305506,1513601,351303,26913,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,4412,null,Other motor vehicle dealers,2017,198,214,760246,89516,17922,1920,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,4413,null,"Automotive parts, accessories, and tire stores",2017,426,902,1585509,291031,71239,8995,10% to less than 20%,20% to less than 30%,30% to less than 40%
0400000US25,null,Massachusetts,4421,null,Furniture stores,2017,238,425,1493396,170030,39283,3732,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,4422,null,Home furnishings stores,2017,509,700,1400533,182519,43044,7367,30% to less than 40%,40% to less than 50%,60% to less than 70%
0400000US25,null,Massachusetts,4431,null,Electronics and appliance stores,2017,424,621,2197894,276867,62960,7789,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,4441,null,Building material and supplies dealers,2017,884,1307,7328769,933709,224462,24677,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,4442,null,Lawn and garden equipment and supplies stores,2017,292,321,610704,96673,17874,2726,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,4451,null,Grocery stores,2017,2335,3047,18105732,2092443,525019,85180,Less than 10%,20% to less than 30%,30% to less than 40%
0400000US25,null,Massachusetts,4452,null,Specialty food stores,2017,499,562,728946,116459,25455,4582,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,4453,null,"Beer, wine, and liquor stores",2017,1359,1439,2671415,235991,57662,9027,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,4461,null,Health and personal care stores,2017,605,1927,8736600,856363,218445,28246,Less than 10%,40% to less than 50%,10% to less than 20%
0400000US25,null,Massachusetts,4471,null,Gasoline stations,2017,1275,2058,7665405,322115,76723,13079,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,4481,null,Clothing stores,2017,902,2252,5152279,676455,158192,37713,20% to less than 30%,30% to less than 40%,40% to less than 50%
0400000US25,null,Massachusetts,4482,null,Shoe stores,2017,139,527,831402,107121,25357,5909,30% to less than 40%,30% to less than 40%,40% to less than 50%
0400000US25,null,Massachusetts,4483,null,"Jewelry, luggage, and leather goods stores",2017,462,599,812084,106638,27232,3151,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,4511,null,"Sporting goods, hobby, and musical instrument stores",2017,636,905,1460231,202865,46788,11101,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,4512,null,Book stores and news dealers,2017,111,224,382049,50342,12891,3022,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,4522,null,Department stores,2017,6,71,1334705,226245,56850,9287,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,4523,null,"General merchandise stores, including warehouse clubs and supercenters",2017,189,664,8025463,803252,199094,32733,Less than 10%,20% to less than 30%,40% to less than 50%
0400000US25,null,Massachusetts,4531,null,Florists,2017,320,327,138086,30175,7037,1453,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,4532,null,"Office supplies, stationery, and gift stores",2017,474,723,798885,121882,27389,6765,10% to less than 20%,Less than 10%,10% to less than 20%
