GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US04,null,Arizona,44-45,null,Retail trade,2017,9830,17918,104365600,9505481,2365502,324912,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,441,null,Motor vehicle and parts dealers,2017,1250,2059,25808220,2192296,534080,44267,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,442,null,Furniture and home furnishings stores,2017,621,959,2436003,310635,75007,9962,10% to less than 20%,10% to less than 20%,30% to less than 40%
0400000US04,null,Arizona,443,null,Electronics and appliance stores,2017,304,524,1798437,211244,47338,6436,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,444,null,Building material and garden equipment and supplies dealers,2017,708,1087,5569365,638354,157251,23621,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,445,null,Food and beverage stores,2017,1009,1684,14338904,1403069,375532,55332,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,446,null,Health and personal care stores,2017,531,1673,5691611,637436,161638,18856,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,447,null,Gasoline stations,2017,592,1664,9488936,397500,93243,18589,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,448,null,Clothing and clothing accessories stores,2017,1024,2562,4506885,568722,135274,33316,10% to less than 20%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,451,null,"Sporting goods, hobby, musical instrument, and book stores",2017,541,849,1495884,186923,45848,10507,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,452,null,General merchandise stores,2017,120,852,16672480,1613575,416341,61354,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,453,null,Miscellaneous store retailers,2017,1554,2232,2477637,419635,103716,19519,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,454,null,Nonstore retailers,2017,1662,1773,14081238,926092,220234,23153,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,4411,null,Automobile dealers,2017,524,688,21928977,1673766,405467,28438,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4412,null,Other motor vehicle dealers,2017,249,302,1825961,178983,44677,4523,20% to less than 30%,30% to less than 40%,30% to less than 40%
0400000US04,null,Arizona,4413,null,"Automotive parts, accessories, and tire stores",2017,478,1069,2053282,339547,83936,11306,10% to less than 20%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,4421,null,Furniture stores,2017,263,413,1390770,184873,44859,4839,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,4422,null,Home furnishings stores,2017,359,546,1045233,125762,30148,5123,20% to less than 30%,20% to less than 30%,40% to less than 50%
0400000US04,null,Arizona,4431,null,Electronics and appliance stores,2017,304,524,1798437,211244,47338,6436,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,4441,null,Building material and supplies dealers,2017,574,876,5149660,578102,142905,21300,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4442,null,Lawn and garden equipment and supplies stores,2017,138,211,419705,60252,14346,2321,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US04,null,Arizona,4451,null,Grocery stores,2017,564,1127,13691273,1335692,358969,51621,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4452,null,Specialty food stores,2017,272,357,252422,38970,9691,2469,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,4453,null,"Beer, wine, and liquor stores",2017,176,200,395209,28407,6872,1242,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4461,null,Health and personal care stores,2017,531,1673,5691611,637436,161638,18856,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,4471,null,Gasoline stations,2017,592,1664,9488936,397500,93243,18589,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,4481,null,Clothing stores,2017,632,1699,3381983,424156,97831,26782,10% to less than 20%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,4482,null,Shoe stores,2017,109,464,589546,65373,16790,4194,30% to less than 40%,20% to less than 30%,40% to less than 50%
0400000US04,null,Arizona,4483,null,"Jewelry, luggage, and leather goods stores",2017,293,399,535356,79193,20653,2340,10% to less than 20%,10% to less than 20%,Less than 10%
0400000US04,null,Arizona,4511,null,"Sporting goods, hobby, and musical instrument stores",2017,485,712,1300708,161356,39362,8709,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,4512,null,Book stores and news dealers,2017,56,137,195176,25567,6486,1798,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US04,null,Arizona,4522,null,Department stores,2017,6,78,1201948,175190,42843,8480,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4523,null,"General merchandise stores, including warehouse clubs and supercenters",2017,116,774,15470532,1438385,373498,52874,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US04,null,Arizona,4531,null,Florists,2017,120,143,65409,12766,3287,663,20% to less than 30%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4532,null,"Office supplies, stationery, and gift stores",2017,323,483,508827,78126,18433,4340,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US04,null,Arizona,4533,null,Used merchandise stores,2017,267,481,482821,132248,33594,6876,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,4539,null,Other miscellaneous store retailers,2017,847,1125,1420580,196495,48402,7640,10% to less than 20%,Less than 10%,Less than 10%
0400000US04,null,Arizona,4541,null,Electronic shopping and mail-order houses,2017,991,1018,13051501,791872,186587,19449,10% to less than 20%,20% to less than 30%,10% to less than 20%
0400000US04,null,Arizona,4542,null,Vending machine operators,2017,75,81,159305,22872,6033,705,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,4543,null,Direct selling establishments,2017,597,674,870432,111348,27614,2999,30% to less than 40%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,44111,null,New car dealers,2017,207,328,19187441,1472422,356848,24512,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,44112,null,Used car dealers,2017,322,360,2741536,201344,48619,3926,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,44121,null,Recreational vehicle dealers,2017,79,97,892776,86297,21061,1969,Less than 10%,30% to less than 40%,10% to less than 20%
0400000US04,null,Arizona,44122,null,"Motorcycle, boat, and other motor vehicle dealers",2017,170,205,933185,92686,23616,2554,40% to less than 50%,30% to less than 40%,50% to less than 60%
0400000US04,null,Arizona,44131,null,Automotive parts and accessories stores,2017,264,688,1225306,186195,47527,7127,20% to less than 30%,20% to less than 30%,10% to less than 20%
0400000US04,null,Arizona,44132,null,Tire dealers,2017,217,381,827976,153352,36409,4179,Less than 10%,50% to less than 60%,40% to less than 50%
0400000US04,null,Arizona,44211,null,Furniture stores,2017,263,413,1390770,184873,44859,4839,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,44221,null,Floor covering stores,2017,156,197,391673,51079,12414,1317,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,44229,null,Other home furnishings stores,2017,203,349,653560,74683,17734,3806,30% to less than 40%,30% to less than 40%,50% to less than 60%
0400000US04,null,Arizona,44314,null,Electronics and appliance stores,2017,304,524,1798437,211244,47338,6436,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,44411,null,Home centers,2017,D,D,D,D,D,"10,000 to 24,999 employees",D,D,D
0400000US04,null,Arizona,44412,null,Paint and wallpaper stores,2017,D,D,D,D,D,500 to 999 employees,D,D,D
0400000US04,null,Arizona,44413,null,Hardware stores,2017,155,215,455029,71493,17472,3074,30% to less than 40%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,44419,null,Other building material dealers,2017,384,440,1067876,156322,37362,3682,20% to less than 30%,10% to less than 20%,10% to less than 20%
